ID	log2fold	p	p.adj
ENSG00000169410	-0.180457492915407	0.0688504546184688	0.28993352024912
ENSG00000238142	0.542772653903988	0.0688946201611305	0.290022768367791
ENSG00000232973	0.622172818257531	0.0689241173447874	0.290087836313027
ENSG00000129460	0.353767248302647	0.0689438495316339	0.290111787204295
ENSG00000173372	0.698382235582678	0.0689988114309358	0.290205691830015
ENSG00000163867	0.180243891725249	0.0689975158537085	0.290205691830015
ENSG00000134516	-0.241217151124933	0.0690083037588144	0.290205691830015
ENSG00000114812	-0.249960745757253	0.0691230094880626	0.290628917182104
ENSG00000117153	0.225434940574823	0.069170365721471	0.290676571351645
ENSG00000223547	0.250508150768874	0.0691923712470442	0.290676571351645
ENSG00000225528	0.42061784851379	0.0691965731464339	0.290676571351645
ENSG00000275881	0.539005613819817	0.069218756645375	0.290676571351645
ENSG00000280378	0.236170284797793	0.0692133359730495	0.290676571351645
ENSG00000198189	0.356132212433994	0.0691602014156637	0.290676571351645
ENSG00000144589	-0.243405304507328	0.0692796717506321	0.290873257069663
ENSG00000183134	-0.698001029032315	0.0693080231442637	0.290933170699641
ENSG00000228915	0.615627220452853	0.0693373977513566	0.290938256486754
ENSG00000116455	-0.224027033019035	0.069325108701578	0.290938256486754
ENSG00000218809	0.403258408760466	0.0693932497640659	0.291103019916296
ENSG00000052723	0.281434263484821	0.0694048437204238	0.291103019916296
ENSG00000208028	0.420409102887525	0.0694283349547912	0.291133610687503
ENSG00000119402	0.26935084938151	0.0694403191262773	0.291133610687503
ENSG00000236308	0.359961441561354	0.0695005834072174	0.291327156375841
ENSG00000156642	0.30757998052781	0.0695242902565232	0.291328438723992
ENSG00000176619	-0.173392618057451	0.0695290901383285	0.291328438723992
ENSG00000111405	0.59747037856419	0.0695463741452919	0.291341775388458
ENSG00000178445	0.716416276935317	0.0696107669738639	0.291467190789848
ENSG00000162078	-0.559133201041693	0.0696244153653782	0.291467190789848
ENSG00000091640	0.265336739998105	0.0696041891202075	0.291467190789848
ENSG00000099377	0.544850134599055	0.0696327406097813	0.291467190789848
ENSG00000176714	0.327051238892859	0.0696539694323434	0.291496994620548
ENSG00000103671	0.275950483299306	0.0696743645456475	0.291523298071612
ENSG00000071539	0.512738032938952	0.0697060597316492	0.291596861736304
ENSG00000261546	0.434078367719852	0.0697365408574963	0.291665317946707
ENSG00000245317	0.562341160722813	0.0698447615291289	0.292058817638804
ENSG00000167333	-0.177510423780204	0.0699158958328539	0.292297111251031
ENSG00000227001	-0.729252137812109	0.0699457845707718	0.292343803499594
ENSG00000141429	0.291014661295488	0.0699553634626587	0.292343803499594
ENSG00000130558	-0.727355696238637	0.0700101405057716	0.292395292700575
ENSG00000248508	0.34656884325187	0.0699823864901983	0.292395292700575
ENSG00000136315	0.735430448921728	0.0700080643022569	0.292395292700575
ENSG00000115816	0.308472941363804	0.0700483344270851	0.292495682618837
ENSG00000107897	0.26288015398699	0.0700878228812095	0.292601436360612
ENSG00000120685	-0.172805868423718	0.0701473863260682	0.29268180107521
ENSG00000221643	0.45578123821196	0.0701439801025062	0.29268180107521
ENSG00000253882	0.591471571974429	0.0701495706366796	0.29268180107521
ENSG00000264384	0.410929785899378	0.070177893901059	0.292740857235974
ENSG00000180879	0.202458138309691	0.0702184185111182	0.292791674037985
ENSG00000117016	-0.290999331137073	0.0702042537829208	0.292791674037985
ENSG00000256338	0.727977858211508	0.070314323397737	0.292955078790208
ENSG00000272432	0.356252141912412	0.0702941644644713	0.292955078790208
ENSG00000185885	0.67368688987925	0.0703055699544609	0.292955078790208
ENSG00000237499	0.333493204549628	0.0702793180643691	0.292955078790208
ENSG00000239951	0.667451874446332	0.0703509093687519	0.293048415013666
ENSG00000187325	0.252550020654142	0.070399391396567	0.293191256932971
ENSG00000171798	-0.690180994097797	0.0704165562866007	0.293203641563373
ENSG00000130997	0.332615377091508	0.070442089185958	0.293212828912136
ENSG00000151332	0.308369742166893	0.0704589213606022	0.293212828912136
ENSG00000152767	0.388990144078585	0.0704613375707253	0.293212828912136
ENSG00000150593	0.19840955762026	0.0705249820859214	0.293359503699863
ENSG00000278611	-0.645662268553851	0.0705157432089519	0.293359503699863
ENSG00000154328	-0.245304049099129	0.0705467105459213	0.293390818556618
ENSG00000067141	-0.359579650449146	0.070593378635324	0.2935258192764
ENSG00000124120	0.201378646013779	0.0706437440062608	0.293676135797456
ENSG00000270554	0.647000640116522	0.0706644953833344	0.293703307003636
ENSG00000145781	0.350258533728541	0.070688081679551	0.293742247703379
ENSG00000279884	0.352678505973053	0.0707383110113861	0.293891864831339
ENSG00000173914	-0.147132539692651	0.0708004206020445	0.294090770015851
ENSG00000204345	1.18665019037818	0.0708179262027964	0.294100616057237
ENSG00000136243	0.197329242850089	0.0708312601278162	0.294100616057237
ENSG00000011485	-0.236804187609545	0.0709341683078519	0.294468726423253
ENSG00000121270	1.08571961800776	0.0710040937427655	0.294699795263013
ENSG00000165671	-0.196690175004366	0.071040213339207	0.294710551491139
ENSG00000280077	0.242110974737618	0.0710307698638695	0.294710551491139
ENSG00000134668	0.683057721743911	0.0710494776137344	0.294710551491139
ENSG00000116985	-0.283221792908625	0.0711040582478269	0.294877749389473
ENSG00000138764	0.374703019756671	0.0711816330548689	0.295061442048461
ENSG00000250896	-0.461449621475143	0.0711911954218857	0.295061442048461
ENSG00000081181	0.389722079572404	0.071168583681059	0.295061442048461
ENSG00000279700	-0.328414969006613	0.0712308619945355	0.295166634510449
ENSG00000080007	0.578649202065889	0.0712458010800544	0.295169339505716
ENSG00000250568	-0.651010382712938	0.0713864894291624	0.295455981189087
ENSG00000261766	0.450678863343856	0.0713799243824985	0.295455981189087
ENSG00000280389	-0.581984899151746	0.0713321075676621	0.295455981189087
ENSG00000130227	-0.181401865311262	0.0713536352202672	0.295455981189087
ENSG00000127337	0.387309551124635	0.0713797710311441	0.295455981189087
ENSG00000159713	-0.569677027574887	0.0715694709472248	0.295908164413672
ENSG00000117691	0.289314591036442	0.0715838961770477	0.295908164413672
ENSG00000257800	0.585859993553401	0.0715622519302334	0.295908164413672
ENSG00000116678	0.369273749535467	0.0715959979625356	0.295908164413672
ENSG00000204282	-0.329698760705839	0.07156629863865	0.295908164413672
ENSG00000272031	-0.312942036112347	0.0715442507646926	0.295908164413672
ENSG00000233822	0.417019530369074	0.071518000785437	0.295908164413672
ENSG00000163565	0.459292936330879	0.0716844809208723	0.296181272189245
ENSG00000259286	0.561293173012551	0.0716907478930553	0.296181272189245
ENSG00000204469	-0.275360647821545	0.0717156544634467	0.296224937398895
ENSG00000205277	-0.781946728277468	0.0717472045682145	0.296296021104114
ENSG00000197024	-0.150331634178091	0.0717968539482368	0.296441806439752
ENSG00000165304	0.636007089320938	0.0719079309434991	0.296781814067845
ENSG00000179454	0.345957505639689	0.0719004736020391	0.296781814067845
ENSG00000262488	0.726641099105472	0.0719340003006614	0.296830113882957
ENSG00000119714	-0.26917267583822	0.0719629553756198	0.296890299723578
ENSG00000159216	0.227391296328503	0.0720434501943502	0.29698518045999
ENSG00000132275	-0.117644578411935	0.0720297511589621	0.29698518045999
ENSG00000170604	-0.225770457172699	0.0720208034567187	0.29698518045999
ENSG00000104047	0.225182184812221	0.0720324591900069	0.29698518045999
ENSG00000146859	0.523673015377948	0.0721300214402751	0.297282739472875
ENSG00000117411	0.365627934656207	0.0721614214164345	0.297293544942164
ENSG00000157426	0.193069870338565	0.0721485498436862	0.297293544942164
ENSG00000102043	-0.380935123222362	0.0722010378553496	0.297338178817895
ENSG00000244515	0.518907727639045	0.0722000364561573	0.297338178817895
ENSG00000152464	0.176903294110031	0.0722188648898624	0.297352325127431
ENSG00000227946	0.346388164701188	0.0722594192233837	0.29745653845032
ENSG00000240376	0.534824541403721	0.0722729695087656	0.29745653845032
ENSG00000241493	0.565993082608573	0.0723845615032813	0.297578500018851
ENSG00000121988	0.238451607977438	0.0723532708351859	0.297578500018851
ENSG00000144029	0.144215303635078	0.0723890199455373	0.297578500018851
ENSG00000281530	0.402430855067282	0.0723607307322889	0.297578500018851
ENSG00000277586	-0.720763035184751	0.0723881815308438	0.297578500018851
ENSG00000214485	0.66740325690537	0.0723749735536155	0.297578500018851
ENSG00000256433	0.432418695427496	0.0725892402824803	0.298342210757176
ENSG00000160124	0.37261677403694	0.072625904810286	0.298374193534563
ENSG00000176853	0.283550696502949	0.0726216990797311	0.298374193534563
ENSG00000180573	0.385121484662854	0.0726988752096486	0.298555249593828
ENSG00000140939	0.371573302566174	0.0726905985199431	0.298555249593828
ENSG00000104884	-0.245769274281945	0.0727479981378533	0.298639395154537
ENSG00000232774	0.383405273212748	0.0727482733562162	0.298639395154537
ENSG00000198793	-0.185665835088259	0.0727926229852817	0.29876209445747
ENSG00000231123	0.529994614164519	0.0728428905946537	0.298909029310057
ENSG00000164258	0.577083686633199	0.0728804932411344	0.299003945761533
ENSG00000223374	0.39885222103495	0.0729259375966275	0.299130990010705
ENSG00000172426	0.483877769526227	0.0730228858120172	0.299413846244211
ENSG00000145715	0.209448964872133	0.0730238793487527	0.299413846244211
ENSG00000273058	-0.35446916537231	0.0731129347455502	0.299530120796307
ENSG00000269161	0.319168523531735	0.0730787256294331	0.299530120796307
ENSG00000040341	0.207308020392633	0.0731001057177086	0.299530120796307
ENSG00000077152	0.435831582938331	0.0731024657474522	0.299530120796307
ENSG00000276718	0.244507571254159	0.0731247243258589	0.299530120796307
ENSG00000074603	0.196665466731551	0.0731824821952448	0.299707287341121
ENSG00000232879	0.603893388228776	0.0732394426600797	0.299775938597054
ENSG00000166831	-0.811623640791459	0.0732150196644453	0.299775938597054
ENSG00000138185	0.315701279893866	0.0732450844765361	0.299775938597054
ENSG00000278224	0.494707951366472	0.0732630475266195	0.299775938597054
ENSG00000188522	-0.368296490122387	0.0732717917775094	0.299775938597054
ENSG00000181458	0.901266213641209	0.0733054526127316	0.29980746433373
ENSG00000204406	0.154817989513157	0.0733085189397418	0.29980746433373
ENSG00000140987	0.3914755574905	0.0733415226069276	0.299821880483142
ENSG00000105085	-0.183728105222048	0.0733273906388807	0.299821880483142
ENSG00000165699	-0.125679357196786	0.0733555784251625	0.299821880483142
ENSG00000162772	-0.640789526620074	0.0734181356657093	0.300018216176666
ENSG00000137714	0.26418559356141	0.0734379960693671	0.300040031004389
ENSG00000133731	0.382631921656446	0.0734851238199051	0.300054573763451
ENSG00000175115	-0.307293001364439	0.0734807520152791	0.300054573763451
ENSG00000092199	0.267384797660452	0.0734733124119579	0.300054573763451
ENSG00000101447	0.387255441530683	0.0735355648756857	0.300153682634426
ENSG00000104983	-0.197240316704906	0.07353845126061	0.300153682634426
ENSG00000138081	0.288023447250281	0.0736505472454528	0.300551838166759
ENSG00000198734	0.547515759864839	0.0737230416612367	0.300669515152549
ENSG00000255397	0.616108630509795	0.0737009357984834	0.300669515152549
ENSG00000235478	-0.575196497925028	0.0737110950166431	0.300669515152549
ENSG00000159267	-0.286356479019455	0.0738474680361282	0.301010016097605
ENSG00000231528	0.706072704253375	0.0738341738167422	0.301010016097605
ENSG00000182676	0.6369147306602	0.0738612746259505	0.301010016097605
ENSG00000253352	0.168218137728851	0.073869296368162	0.301010016097605
ENSG00000017260	0.179127056698717	0.0738793761981974	0.301010016097605
ENSG00000119541	0.280707820286792	0.0739186300549437	0.301110570892191
ENSG00000266975	0.536240339132458	0.0739807293665547	0.301244747623648
ENSG00000100888	-0.200531628353434	0.0739780907562746	0.301244747623648
ENSG00000179921	-0.327436396378775	0.0739980839160208	0.301256041731804
ENSG00000240857	0.369484890045501	0.0740277305468897	0.301299742800329
ENSG00000235560	0.312690067917731	0.0740379843278287	0.301299742800329
ENSG00000270031	0.367280888833586	0.0740961352281507	0.30147700865475
ENSG00000273311	0.262224758942088	0.0741309009705705	0.301559075596172
ENSG00000099910	-0.270200618832631	0.0741709726273387	0.301662690049891
ENSG00000108061	0.332603772764688	0.0742423763183844	0.301774884342738
ENSG00000137074	0.151900291310814	0.0742343713300614	0.301774884342738
ENSG00000260908	-0.65738763343631	0.07422264300888	0.301774884342738
ENSG00000270019	0.476081584245563	0.0743797974401581	0.302273995851909
ENSG00000196419	-0.168323574939118	0.0744385031838104	0.302334168327247
ENSG00000106608	-0.254754735896273	0.0744327019285084	0.302334168327247
ENSG00000008869	-0.203710130532318	0.0744220006205945	0.302334168327247
ENSG00000229715	-0.477300563636344	0.0745610065449309	0.302653233050062
ENSG00000142733	-0.370637809698629	0.0745445169454018	0.302653233050062
ENSG00000108179	-0.239808761098698	0.0745529786709475	0.302653233050062
ENSG00000187994	0.173134410608175	0.0746018019298319	0.302759345840161
ENSG00000103569	0.442379207635728	0.0746483478340128	0.302821681072913
ENSG00000188566	-0.237471965331288	0.0746983575746301	0.302821681072913
ENSG00000179409	-0.258863047057814	0.0746996035087996	0.302821681072913
ENSG00000239887	0.68345411148252	0.0747521627926482	0.302821681072913
ENSG00000168404	0.341208147132863	0.0746415366466877	0.302821681072913
ENSG00000211949	0.568096560325393	0.074748202084021	0.302821681072913
ENSG00000143398	0.182425452246727	0.0746656666913918	0.302821681072913
ENSG00000142867	0.257927367291308	0.0747227526677193	0.302821681072913
ENSG00000228929	0.424375976091292	0.0747334125341845	0.302821681072913
ENSG00000165887	0.617761496879389	0.0747783852104933	0.302821681072913
ENSG00000151500	0.182999362286478	0.0747688366951488	0.302821681072913
ENSG00000090861	-0.267802861657181	0.0748184133495135	0.302924404901881
ENSG00000272447	0.292397020802336	0.0748367019856421	0.302939086936785
ENSG00000128512	0.557277404921727	0.0748776876135683	0.302986271794739
ENSG00000271383	-0.268867757956274	0.0748702765937102	0.302986271794739
ENSG00000236449	0.356614995559556	0.0749339756067927	0.30315466418875
ENSG00000267758	0.511072601005954	0.0749533371285829	0.303162872937716
ENSG00000151883	0.263438158639264	0.0749653510400655	0.303162872937716
ENSG00000223891	0.311370466199187	0.0750463010087718	0.303430846407482
ENSG00000233264	0.552866465405417	0.0751300703129751	0.303534290664039
ENSG00000110848	0.604372639640383	0.0751037619818933	0.303534290664039
ENSG00000279727	0.365445981137065	0.0751280251752186	0.303534290664039
ENSG00000126106	-0.266043975771359	0.0751306501358063	0.303534290664039
ENSG00000273261	0.392161014150399	0.0751891716817542	0.303711334529174
ENSG00000155636	0.199854012669577	0.0752503117832695	0.303898884236538
ENSG00000182541	0.396366422554568	0.0753168282462026	0.30410806886746
ENSG00000241869	0.659741526874576	0.0753462480614927	0.304167415240035
ENSG00000243746	0.627281792248306	0.0753657871312452	0.304186858354885
ENSG00000136527	0.178225913552538	0.0754201828092992	0.304346952543541
ENSG00000242071	0.296151811262669	0.0754924378167241	0.304460132291887
ENSG00000178429	1.04750728552673	0.075486676618648	0.304460132291887
ENSG00000185641	0.540409741301256	0.0754683931510332	0.304460132291887
ENSG00000165322	0.360812102212991	0.0755277985672303	0.30454329551084
ENSG00000236552	0.420232824178389	0.0755743497770665	0.30467153965736
ENSG00000036257	0.240598402159025	0.0756299993726992	0.304836405977241
ENSG00000225434	-0.286308719693414	0.0756463589889347	0.304842875574484
ENSG00000102265	0.420419153245582	0.0756674229647532	0.304846192514975
ENSG00000114978	0.24733735907772	0.0756766914190653	0.304846192514975
ENSG00000066651	0.39924904976635	0.0757168011514786	0.304890961895208
ENSG00000143801	-0.230986527599577	0.0757173188850643	0.304890961895208
ENSG00000134317	-0.478443616009817	0.0757472482052155	0.304892634944079
ENSG00000137710	0.252249345494268	0.0757417864366204	0.304892634944079
ENSG00000034713	0.341978024799809	0.0757838187168748	0.304980420434233
ENSG00000131459	-0.869243370060471	0.0758494840282846	0.305066418047185
ENSG00000113648	0.264504297137236	0.0758329829221903	0.305066418047185
ENSG00000149131	0.974600646869113	0.0758363111588934	0.305066418047185
ENSG00000215012	-0.193698880641475	0.0758805566217617	0.305131993063881
ENSG00000103091	-0.158086928989628	0.0759248624839468	0.305182323384593
ENSG00000100522	0.295132926742521	0.0759373856309081	0.305182323384593
ENSG00000127184	0.525685923073577	0.0759367844704192	0.305182323384593
ENSG00000182158	-0.214615762740632	0.0759837844334989	0.305309406880693
ENSG00000144455	0.273384423751655	0.0760515666849662	0.305522344794495
ENSG00000205890	0.453313289532185	0.0760792714826646	0.305574227858346
ENSG00000124224	0.284295905832521	0.0761575890336361	0.305800167405574
ENSG00000058729	0.295142332659872	0.0761709798242983	0.305800167405574
ENSG00000172638	0.338285939780138	0.0761879227781345	0.305800167405574
ENSG00000048052	-0.359659699618751	0.0761947273512363	0.305800167405574
ENSG00000101868	-0.24858786845225	0.0762108391145492	0.30580542764531
ENSG00000226321	-0.670026281967124	0.076275734087352	0.306006396500734
ENSG00000251330	0.426781284778271	0.0764530702636558	0.306303952213447
ENSG00000031823	-0.139525769913817	0.0764150502001484	0.306303952213447
ENSG00000198612	0.222145772157082	0.0764424479292814	0.306303952213447
ENSG00000151117	-0.295244953728998	0.0764067193959391	0.306303952213447
ENSG00000165506	0.298291619081841	0.0764677157000771	0.306303952213447
ENSG00000155657	0.281501840205421	0.0764215614940102	0.306303952213447
ENSG00000211897	0.898309708970993	0.0764685051796601	0.306303952213447
ENSG00000155961	0.283398923118807	0.0764570746821549	0.306303952213447
ENSG00000255222	0.446530182223491	0.0765273205841326	0.306439561677108
ENSG00000124151	0.185843534890856	0.0765765188973869	0.306439561677108
ENSG00000145725	0.326127541825382	0.0765338974151682	0.306439561677108
ENSG00000008256	-0.187628609148893	0.0765761260548232	0.306439561677108
ENSG00000145494	0.215152533330629	0.076572739879393	0.306439561677108
ENSG00000132881	-0.266569727075115	0.0765988764462082	0.306469672009122
ENSG00000164106	0.676383272618811	0.0766543192377864	0.306632118058452
ENSG00000124155	-0.153831210841534	0.0766928434897785	0.306726836883917
ENSG00000173068	-0.62371736233918	0.0767197139379061	0.306774919618943
ENSG00000116791	0.500348136179595	0.0767699781280253	0.306916508920884
ENSG00000229390	0.635144402228321	0.0768473110199021	0.307135901676396
ENSG00000162923	0.261150254423032	0.0768545864995386	0.307135901676396
ENSG00000175854	0.18742939291395	0.0768739074413379	0.307153703663795
ENSG00000161921	0.400579635064214	0.0768908968230478	0.307162184698567
ENSG00000115919	0.407468346790272	0.0769260205492677	0.307243091159563
ENSG00000120913	-0.173775231982285	0.0771135022740464	0.307932367700826
ENSG00000135925	-0.549583302569375	0.0771704383363368	0.30810017902745
ENSG00000165309	-0.692377490188699	0.0771906388038791	0.308121288316643
ENSG00000115310	0.312304773888908	0.0772313281412885	0.308224158919676
ENSG00000110811	-0.516890602092769	0.0773203240928253	0.308390344948783
ENSG00000033050	-0.159321622181533	0.077316400124352	0.308390344948783
ENSG00000149428	-0.223394763384669	0.0773326739838171	0.308390344948783
ENSG00000242689	0.573738292864332	0.0773132989276871	0.308390344948783
ENSG00000267394	0.364469033029781	0.0773772785171793	0.308508674535593
ENSG00000029363	0.19444136412597	0.0773965982489939	0.308526165622702
ENSG00000146247	0.178885320498159	0.0774211806910444	0.308564624663902
ENSG00000162551	0.650019617681914	0.0774658596529085	0.308628864053878
ENSG00000005108	0.841200732750256	0.077467174337322	0.308628864053878
ENSG00000267632	0.392676137995208	0.0775403256886287	0.308841766324218
ENSG00000275342	-0.351203768688646	0.0776836336216693	0.308841766324218
ENSG00000131508	0.128887771691426	0.0776846881224884	0.308841766324218
ENSG00000164530	-0.535699736834589	0.0777448345507118	0.308841766324218
ENSG00000101079	-0.159252067193628	0.0777158223734853	0.308841766324218
ENSG00000269845	0.711319325520163	0.0776710043186427	0.308841766324218
ENSG00000139618	0.312270438074563	0.0776051574080767	0.308841766324218
ENSG00000175283	-0.162795278377007	0.0775792352943488	0.308841766324218
ENSG00000240487	-0.875065714901198	0.0777403152858179	0.308841766324218
ENSG00000083535	0.264048400859409	0.0777050213431527	0.308841766324218
ENSG00000232295	0.522609130395739	0.0775915088352246	0.308841766324218
ENSG00000076043	0.273497514880104	0.0776713676717594	0.308841766324218
ENSG00000148832	-0.285346835457829	0.0776847898889324	0.308841766324218
ENSG00000198744	-0.575958426003613	0.0776992832388534	0.308841766324218
ENSG00000230069	0.493215606294944	0.0777395057812779	0.308841766324218
ENSG00000108591	-0.207402093470073	0.0777820758182411	0.308870933784486
ENSG00000204253	0.290992668425714	0.0777781908108175	0.308870933784486
ENSG00000121621	0.518670797658909	0.0778271107359253	0.308990379499415
ENSG00000176393	-0.334257201902951	0.0778570997872446	0.309050055466717
ENSG00000013523	-0.252787236246137	0.0779431263596086	0.309332104056065
ENSG00000157379	-0.225769843954818	0.0779733908879385	0.309392784546898
ENSG00000163681	0.27801983491971	0.078003342473233	0.309452200237993
ENSG00000250334	-0.609117867542466	0.0780470288572729	0.309566070881189
ENSG00000021488	0.635600138144414	0.0780685690566454	0.309592073949972
ENSG00000136938	0.24707344035513	0.0780842314163455	0.309594762098084
ENSG00000109381	0.252601790722424	0.0781566494336706	0.309822435523612
ENSG00000169641	-0.226501518023286	0.0781857349650218	0.309857244394912
ENSG00000138386	0.318474176136809	0.0781954248233421	0.309857244394912
ENSG00000177374	-0.353714087740149	0.0782593478409178	0.310051080679042
ENSG00000182923	0.270260270090766	0.0782743884730297	0.310051215537053
ENSG00000228804	0.60177651324224	0.0782964170454921	0.310079024837438
ENSG00000104643	0.17123526958426	0.0783223335202666	0.310122217873175
ENSG00000204710	0.981747395653418	0.0784587436149268	0.310602816981798
ENSG00000145375	-0.285356281468431	0.0785327040357223	0.310836053272425
ENSG00000160271	-0.269370645028382	0.078588958383338	0.310999132188881
ENSG00000164466	0.313952524611518	0.0786168449449059	0.311049910648545
ENSG00000143033	0.200446135675137	0.0786664822052835	0.311067595950883
ENSG00000213593	-0.163879328247923	0.078654650829926	0.311067595950883
ENSG00000171365	-0.251786784036351	0.0786364631270406	0.311067595950883
ENSG00000109956	-0.638347009740518	0.0787197199020884	0.311176785021657
ENSG00000120215	0.282570039348692	0.078724217380969	0.311176785021657
ENSG00000160678	-0.475307755863001	0.0788038333994661	0.311431905483238
ENSG00000134318	0.258440720669836	0.0788940640475813	0.311485437922062
ENSG00000179101	0.474568962637975	0.0788742555917871	0.311485437922062
ENSG00000111674	-0.399653087454629	0.0789379871719626	0.311485437922062
ENSG00000079616	-0.297839334582189	0.0789294736685853	0.311485437922062
ENSG00000266876	0.62562646782438	0.0789166382653925	0.311485437922062
ENSG00000278869	0.37923449077885	0.0789129495099968	0.311485437922062
ENSG00000007541	-0.245646656965327	0.0789284087212353	0.311485437922062
ENSG00000117399	0.584979280337772	0.0789173510878712	0.311485437922062
ENSG00000132478	-0.167872756800161	0.0789675450860204	0.311510622901514
ENSG00000268047	0.36552643430503	0.0789745241158768	0.311510622901514
ENSG00000120690	0.315683218336629	0.079002325731832	0.311560803959798
ENSG00000280157	0.396223001456381	0.0790281539223189	0.311603184768899
ENSG00000122435	0.380547669478467	0.0790529342889788	0.311641418688149
ENSG00000158445	0.441430436502144	0.0791216578641614	0.311793357454022
ENSG00000125457	-0.167898163252015	0.079119418624094	0.311793357454022
ENSG00000085840	0.36474691819158	0.0791826646515863	0.311974262846382
ENSG00000172262	0.204273512347441	0.0792111422470567	0.312026960908758
ENSG00000130158	-0.330302312463665	0.0792751723201847	0.312214836014771
ENSG00000241644	0.611756247810181	0.079289058834011	0.312214836014771
ENSG00000228314	-1.09765993269168	0.079395174805717	0.312573114836303
ENSG00000146409	-0.295725587581219	0.0795615025249	0.312946375128012
ENSG00000072135	-0.212673675478829	0.0795808651528278	0.312946375128012
ENSG00000170881	0.238481932807489	0.0795408695214006	0.312946375128012
ENSG00000224531	0.28795771671925	0.0795336150803793	0.312946375128012
ENSG00000177646	-0.161021178166171	0.0795243854140698	0.312946375128012
ENSG00000163938	0.339097782340407	0.0795785185890112	0.312946375128012
ENSG00000243806	0.506804842108768	0.0796403221703534	0.313061015289511
ENSG00000164118	0.268666020438107	0.0796292020946712	0.313061015289511
ENSG00000180233	0.279990774076839	0.0797092397831388	0.313272323218457
ENSG00000104518	0.237471273068345	0.0797351053518038	0.313314380310692
ENSG00000125355	-0.776622567905453	0.0797867183012513	0.313457574980444
ENSG00000142534	0.287189478992736	0.0798380027971989	0.313582141160036
ENSG00000131323	-0.166203871746863	0.0798487800514472	0.313582141160036
ENSG00000156453	-0.481079331036998	0.0799126629328989	0.313773380626497
ENSG00000102908	0.311922248284559	0.0800369856767194	0.314201816657173
ENSG00000175899	-0.521578867222299	0.0800896049831259	0.314348656640647
ENSG00000243302	-0.315620508152693	0.0801316886840864	0.314454096847466
ENSG00000198000	0.18898953946972	0.0803081567867817	0.314847595326698
ENSG00000211794	-0.441927654711617	0.0802815776466934	0.314847595326698
ENSG00000145075	0.490457173877069	0.0802938039511374	0.314847595326698
ENSG00000173611	0.345315090869872	0.0802905870062924	0.314847595326698
ENSG00000100731	0.317638515870464	0.0802578757360712	0.314847595326698
ENSG00000198855	-0.129692371200336	0.0804237316792751	0.315240887919845
ENSG00000165949	1.12356077899295	0.0805695373530606	0.315752505927843
ENSG00000172824	-0.300669354668347	0.0807660179773364	0.316402483395857
ENSG00000258826	0.474706272496596	0.0807651436759875	0.316402483395857
ENSG00000267940	0.341794180260923	0.0807822618004146	0.316406125319121
ENSG00000100749	0.36996212639994	0.0808674487511725	0.316679749554203
ENSG00000213967	0.411198162950341	0.0809553414292195	0.316805712310451
ENSG00000205763	0.284115637577039	0.0809461902664566	0.316805712310451
ENSG00000105220	-0.232849802837936	0.0809473148800961	0.316805712310451
ENSG00000153015	0.304779578120619	0.0809609486955704	0.316805712310451
ENSG00000067365	0.15391913607451	0.0810111077028711	0.31691405757943
ENSG00000108298	0.303008265110774	0.0810193142701006	0.31691405757943
ENSG00000013288	-0.168545253242523	0.0811432542382746	0.31733878020386
ENSG00000259922	0.515581810237757	0.0812084627525798	0.317455969776379
ENSG00000028528	0.194297781402321	0.0812034848512191	0.317455969776379
ENSG00000078246	-0.223647797643237	0.0812193144687061	0.317455969776379
ENSG00000260452	0.497386178448702	0.0812611544462104	0.317559431059798
ENSG00000116273	-0.222631233323177	0.0813255763738054	0.317730559971655
ENSG00000105204	-0.243352509955186	0.0813357016451326	0.317730559971655
ENSG00000225193	0.40358976804862	0.0813986140975076	0.317916212829604
ENSG00000232626	-0.543585790148347	0.0815118569240189	0.318276379112642
ENSG00000164344	-0.519512328754554	0.0815216397204444	0.318276379112642
ENSG00000173706	-0.321346523375979	0.0815542322031789	0.318343470914392
ENSG00000132434	-0.15159823148367	0.0816384540227034	0.318612032218186
ENSG00000249790	-0.847684360006609	0.0816775433045937	0.318679574676681
ENSG00000135999	0.243081009232734	0.0816866089486327	0.318679574676681
ENSG00000105996	0.496258690409048	0.0817165032309543	0.318736015339767
ENSG00000132467	0.213768624899633	0.0817581542116587	0.318838283157244
ENSG00000158488	-0.452850049733306	0.0818083310214675	0.318928868990879
ENSG00000060339	0.184001828706572	0.0818122552466801	0.318928868990879
ENSG00000120539	0.26895638184857	0.081829701079452	0.318936701377581
ENSG00000259952	-0.681874420939776	0.0819050422193643	0.319170139059654
ENSG00000228463	0.607086162553855	0.0819573483451036	0.319313742062641
ENSG00000128000	0.324264255616603	0.0820142459987923	0.31941495505769
ENSG00000232344	-0.549696476951417	0.0820015168587493	0.31941495505769
ENSG00000137776	0.168804236759073	0.0821314304968117	0.319811060213838
ENSG00000226648	0.60184332927455	0.0821771553825316	0.319897967277545
ENSG00000251230	0.628596124569734	0.0821927415856993	0.319897967277545
ENSG00000101856	0.358871642593738	0.0822001988420933	0.319897967277545
ENSG00000153234	0.313199311692432	0.0822283927795327	0.319947424334826
ENSG00000187796	-0.311563370992252	0.0822534021173921	0.319984473949809
ENSG00000177042	0.160216379534217	0.0823183218387038	0.320116477980324
ENSG00000205981	0.279322854529271	0.0823068893142889	0.320116477980324
ENSG00000101974	0.281127171474308	0.0824266829095152	0.320477549039047
